,sigma1_crev_clean,sigma2_crev_clean
2655,76105.34058895007,-183955.32344629068
2656,58946.612293702376,-202148.13736271125
2657,45357.77435697666,-215840.911287505
2658,26379.560603555903,-230273.94078979627
2659,33746.063796641465,-221401.65722477774
2660,45193.944068422454,-207659.29227089926
2661,61308.32314700798,-188672.1895990437
2662,81003.51808941163,-164914.19593564767
2663,102248.68065740296,-137292.59471973332
2664,122118.35224172627,-108796.27873918909
2665,137664.9875443025,-82825.67807814485
2666,147109.44012985795,-62736.05979049623
2667,148114.91299679212,-53655.02767588941
2668,139839.20104425243,-58099.22096746969
2669,123907.35396134615,-73277.64982635851
2670,102075.92517615018,-95483.60347861172
2671,76684.46877595363,-120659.62811144348
2672,53268.98934919622,-143244.15239115828
2673,35779.92677222114,-160843.35993693932
2674,22703.21881476704,-175018.1708580146
2675,13300.299655268827,-186172.6617378678
2676,6739.0010027315875,-194696.23965075746
2677,2373.5393572951143,-201015.86624561212
2678,412.5754535177257,-205039.28522719152
2679,-51.17123491677921,-207306.57317578502
2680,963.8247245823295,-207837.2126329667
2681,5241.517093881994,-205574.50478449892
2682,12915.419960257146,-200174.97136117955
2683,25563.7684601167,-190380.8460847777
2684,44645.43005107713,-174694.87180103987
2685,69944.55394725071,-152182.59960472412
2686,99529.9141699832,-122919.68094240628
2687,130437.26589119514,-88007.92659232406
2688,160435.21310492582,-48924.61492071354
2689,185312.44281378167,-10651.064165872667
2690,203378.29268104758,22771.410576559443
2691,214974.13589483194,49518.396577165724
2692,221129.13626509896,69307.92862239646
2693,223450.77117998665,83547.01830474018
2694,222451.80055143754,93009.96054936643
2695,219143.46678550384,99241.25982336358
2696,214072.43508049246,103165.15780612784
2697,207647.82133503194,105298.037105477
2698,200302.84667095455,105076.33438904304
2699,192298.06425757622,101649.4421958196
2700,184310.69748098197,93970.43711418528
2701,176201.37570220404,79668.59959929524
2702,167767.82592076686,57631.78217551113
2703,156442.9532857179,26858.5732792099
2704,140034.53682721808,-10148.20390469442
2705,119171.32946058299,-48139.97267840287
2706,97779.1770920518,-81567.2785226788
2707,80582.71293745222,-107045.22989907858
2708,67718.31934547042,-126218.34188193693
2709,59730.682858155684,-139476.3938940906
2710,55712.53962665003,-147869.1432483903
2711,55671.937257745885,-151377.237031566
2712,58445.97571923697,-150966.88683316624
2713,63966.06486323844,-146580.9207405802
2714,72627.3327003897,-137771.45555685015
2715,83102.20503466611,-125535.90545856146
2716,95902.35476544687,-109437.63658556675
2717,108920.22136401053,-91354.12310908508
2718,121526.1336762608,-71843.44942584066
2719,131893.72989089676,-53039.006286327036
2720,140018.25099992266,-35200.421241098484
2721,145685.74779088318,-19898.09266402603
2722,147346.23740467813,-9218.992521295979
2723,146628.065137946,-2030.1537807595305
2724,143497.2460500433,1552.8533125979302
2725,139914.6590497027,3567.1723660023126
2726,135703.91301927183,3792.8287747582945
2727,130973.27873052945,1819.5388501933703
2728,127680.02503779132,-642.2114117671445
2729,125713.64153499668,-3706.5805771731175
2730,125096.02412313416,-6389.31856683908
2731,125935.77472406106,-7718.437726601478
2732,196261.335276032,-15484.248185268807
2733,184237.5270993972,-41886.06848289321
2734,169586.44022942142,-69537.50194879847
2735,153565.96813031446,-96334.97599758409
2736,136961.97491005049,-121431.41930166577
2737,121110.31987035548,-143522.42150557146
2738,106578.30012198832,-162363.2280202251
2739,93000.36061616056,-178666.32019091625
2740,80601.44917254307,-192425.57900627318
2741,70082.9515366352,-203127.93661086555
2742,61631.32536393954,-210786.46716059357
2743,55368.576482915625,-215437.17914522946
2744,53674.57823534754,-212054.3123765473
2745,59231.2658984187,-203066.28956421206
2746,68978.44503196183,-189134.2892425323
2747,82362.18476741714,-170568.42716312184
2748,98612.75934852404,-147727.89871665253
2749,116143.985061371,-121948.08057001911
2750,131587.85014796277,-96393.25662733114
2751,142584.75511530353,-74988.33584628519
2752,147714.6801834523,-60860.24804502301
2753,144897.84140863607,-58552.15197722429
2754,133208.31134193827,-69579.69559869106
2755,114956.80270564399,-89355.73125626618
2756,92011.85831994165,-113761.60298727069
2757,67912.95874451958,-138161.5061562981
2758,46740.664997528525,-159059.75864921074
2759,31438.438535094363,-174959.1959280303
2760,19049.41821825794,-188247.2592059106
2761,9753.171084139132,-198726.46621692466
2762,2606.3354327996494,-206903.94511322898
2763,-2806.9742685147066,-213036.6653231411
2764,-6687.266558468764,-217295.00998335215
2765,-9619.570653527058,-219956.372101367
2766,-11585.332177758799,-221068.39786433332
2767,-10740.13501383875,-219668.8120268311
2768,-6854.570920254759,-215539.61061051523
2769,1762.279906474083,-207621.46560867943
2770,17023.534819609573,-194553.82388608865
2771,39499.608197114896,-175221.59861260396
2772,68288.02524405242,-148886.83794727398
2773,101072.45332381804,-115554.7509174379
2774,135708.84937157403,-75530.73084752852
2775,166414.7299427982,-33855.601037338056
2776,189582.2568228997,3759.9860574138
2777,204979.49474814103,34191.97788057236
2778,213884.9705733924,56904.15561241917
2779,218169.40682478686,73224.74322773628
2780,218877.46290558367,85197.01588044892
2781,216811.86998478154,93366.58627225451
2782,212767.87427036453,99192.53757920956
2783,207163.05836697755,103306.92224439602
2784,200281.20524652646,104996.44532187365
2785,192878.73307424632,103585.96333871805
2786,185384.53447556775,97740.58766065096
2787,177651.52167091717,84512.2088683499
2788,169701.04568141417,62660.60751072078
2789,158570.83580785984,30810.725122454736
2790,141718.86384862295,-7983.231106935855
2791,119102.85098928254,-48901.757536447956
2792,95172.42475354465,-85277.78538833957
2793,76158.26607503794,-112263.05127050864
2794,62289.55011140133,-132039.4104126861
2795,54046.37704517008,-145283.45415145147
2796,50303.765826694,-153261.23726273052
2797,51252.7286539655,-155747.6393079752
2798,55482.11558848726,-153981.69452589
2799,63002.2531914169,-147740.0003995725
2800,74151.00969903634,-136515.18299478263
2801,87576.45548782403,-121222.16462751573
2802,103251.88944016503,-101746.36772488391
2803,118772.81800901385,-80196.99797397591
2804,132981.6007102981,-57841.13332291857
2805,144331.72045974823,-36278.184492880915
2806,152152.85062858489,-17644.477949090768
2807,156969.52429280826,-1932.353662325986
2808,157501.56287639964,7989.13455696663
2809,155451.02733333767,14053.748921807593
2810,151096.00039738545,16627.885520873228
2811,146051.90534704458,17403.711741060848
2812,140645.0376578673,16438.630849470894
2813,134444.43556766392,13050.129327045812
2814,129971.96755836238,9081.641223715742
2815,126955.73713176299,4075.143789906513
2816,125925.51539683306,209.61738371443062
2817,126741.57812407095,-2104.7818719044662
2818,187872.45228255718,-42431.63465586968
2819,176020.03271473583,-66626.32600441657
2820,162857.50587296975,-90590.34310369867
2821,150208.56189934904,-111974.55388313241
2822,137218.56518839806,-131955.5470120723
2823,126159.07443515814,-148193.0119528443
2824,116677.26215911531,-161382.48633224345
2825,108044.09889649681,-172476.0681549557
2826,100084.18186869883,-181702.9260791141
2827,94033.93983931742,-187990.24781429762
2828,87879.62795891112,-193109.93679151946
2829,83487.8193008632,-195556.25735827
2830,81336.22326095484,-194781.26599739527
2831,82274.75488194678,-189947.38664787286
2832,86522.99182475329,-180791.83139504865
2833,93974.31724271555,-167327.3615470702
2834,104099.61354871272,-149959.9480940899
2835,116408.89652450598,-129016.30902762339
2836,129247.08932039645,-106204.9291057756
2837,139748.22413803387,-85212.03574374825
2838,145851.22192102962,-69703.34297324301
2839,146611.62945926067,-62489.14137538972
2840,140270.24196177378,-66967.05571605731
2841,125991.11634029435,-83179.52609988574
2842,106550.42854238309,-105533.78249560155
2843,84878.52422723678,-129386.89708224207
2844,63150.321382693524,-152027.21237391612
2845,44535.1110025493,-171029.01263952442
2846,30460.739301404712,-185974.9865063566
2847,19018.137926531388,-198379.62340271875
2848,9641.912629914907,-208547.92943540166
2849,1864.1276066330902,-216707.97201372267
2850,-4699.394520947433,-223092.88985142234
2851,-10402.873512900522,-227881.53573963925
2852,-15776.977236351886,-231301.22115278733
2853,-20564.19383260084,-233254.6789323184
2854,-23097.83717190125,-232932.924136708
2855,-23145.12772219938,-230200.69033260673
2856,-19124.878760671112,-224322.48190321669
2857,-9006.704136724671,-214231.27229352988
2858,8302.982676425236,-198993.0042350404
2859,32636.93535932993,-177889.53420304524
2860,63063.079186794545,-150098.30410741526
2861,99095.93033402605,-114154.25207597937
2862,135073.51510920687,-72910.4366617701
2863,164992.0641384268,-32311.331997958812
2864,186291.16265168512,2360.4699223083007
2865,199371.01534660725,28622.668115002016
2866,207435.71328119093,49676.493634877756
2867,210525.08736523936,64605.01068134306
2868,210353.19592548028,75750.86434205448
2869,207877.71260221992,84525.16594535726
2870,203475.40501549817,91491.98768417966
2871,197520.08081676072,96036.3441384498
2872,190597.45244765002,98000.09357944853
2873,183289.7628053045,95115.33681031351
2874,175688.7224807014,84293.93236796044
2875,168059.73413503985,63384.619302797655
2876,156861.12397911688,30408.230449655035
2877,138766.14275359706,-11295.044278155954
2878,114419.8199491927,-54403.23282857807
2879,89409.09179312951,-91446.65917018426
2880,69697.5243725449,-118721.52513787599
2881,55593.429745308575,-138403.9865015981
2882,47590.822546903975,-151217.25450086888
2883,44512.73477412201,-158482.9672873155
2884,46546.24220824822,-159975.8466144728
2885,52525.40811453639,-156554.7002059667
2886,62131.8643286565,-148306.04940709038
2887,75884.6404710531,-134511.10736447742
2888,92267.64199080957,-116039.37682419828
2889,110823.77197771639,-92977.48663270168
2890,128715.55790076054,-67825.5536076369
2891,144445.31351985643,-42214.375485850156
2892,155935.66009741306,-19081.114606147457
2893,163179.13115493185,280.42237110296264
2894,166898.19807790255,15356.542301897833
2895,166390.66059708304,24520.83750471739
2896,157784.77047135885,31157.339645509317
2897,144999.07256108228,29139.532951992463
2898,137936.17135676387,25148.50323010353
2899,132200.98597002315,19738.909785569078
2900,128450.3819883657,13353.723130248349
2901,126827.09821637961,7768.323854450522
2902,127484.35291666408,4267.177895734858
2903,130622.18737503747,4352.882321532081
2904,175207.44286620547,-70858.48045356994
2905,164348.72269517044,-91836.22545891638
2906,153283.9165848971,-111630.65196781665
2907,143323.48176584684,-128653.15325486554
2908,134865.74944192235,-142633.07263922907
2909,128381.74053782596,-153231.73969940672
2910,123738.53778296734,-160809.51731916465
2911,119928.62718656508,-166524.52304370172
2912,117167.21604042502,-170214.5760669749
2913,113991.47032347973,-173148.41298491036
2914,112416.60168530876,-173538.8826194048
2915,109806.94588569962,-173746.7578605302
2916,108924.01899006034,-171138.92783603494
2917,109983.16865877704,-165330.3854679442
2918,113025.69255640093,-156204.66871443737
2919,118056.56174551121,-143718.05942998227
2920,124752.94995024681,-128246.38986861816
2921,132800.37364500246,-110164.19003333541
2922,140765.9175356642,-91447.40186099635
2923,146271.17668626553,-75977.96731665355
2924,147387.61193168815,-67208.0097206883
2925,144065.92954578513,-66983.34990750006
2926,134669.33589574532,-77378.82358935999
2927,119016.46261296443,-96715.22857874715
2928,99896.49165363309,-119568.6223631635
2929,80595.00918650912,-141649.06186178146
2930,61061.98060731635,-162692.809366746
2931,44694.316830828684,-180099.1701525813
2932,31910.807280098015,-194123.99688903877
2933,20960.236508011818,-206090.8611675084
2934,11583.104175984976,-216085.41923014674
2935,3192.768223109466,-224486.78530052962
2936,-4414.982440882683,-231348.4090184561
2937,-11430.068552208613,-236759.06904009636
2938,-19097.740497858584,-241211.9580376262
2939,-26045.677949830104,-244097.6112264618
2940,-31553.563557847825,-244920.14094356034
2941,-34961.86482249267,-243558.27443553662
2942,-35035.60265405881,-239513.05262511453
2943,-29741.006334038364,-231960.94090077953
2944,-18146.743023402654,-220444.40609678486
2945,38.412017303708126,-204493.89386329555
2946,24478.983869107775,-183507.9267453077
2947,56501.71546801791,-155433.04888108233
2948,92768.38476156836,-120503.9630953515
2949,127273.08722198594,-82288.35684596963
2950,154461.18131922884,-46931.09167422597
2951,174592.81433136843,-15537.79030898017
2952,187178.02595299899,8549.269246709562
2953,194504.40626820654,28172.821842967373
2954,197197.63301055858,42544.44762314076
2955,197301.12724925863,55031.723286094115
2956,195034.597529895,66029.68764022193
2957,190553.63168039793,74580.92175803296
2958,184648.71934679168,80618.62713099383
2959,177399.365115886,82349.02438544689
2960,169376.21922597178,75886.11514297391
2961,161136.78971856547,56997.93250997824
2962,148952.6518523663,22881.950598767195
2963,128598.15492753251,-21794.42957072946
2964,102170.03793860196,-66374.56934308413
2965,76691.19476331718,-102798.91694864511
2966,57683.73549940768,-128814.56981444251
2967,44885.87553337074,-146956.47349797597
2968,38106.02418175833,-158639.23797894496
2969,36469.2546901531,-164767.00811527827
2970,40097.33352773679,-164893.83106888243
2971,48031.1295291952,-159762.78719347122
2972,59787.883783206096,-149553.70787595585
2973,76595.2021822014,-132844.9294491127
2974,96205.77093239514,-110921.3721882195
2975,117787.41229149007,-84016.71748566104
2976,137937.18170828838,-55176.762036213986
2977,154679.67867664274,-26878.01318587188
2978,166142.64418553218,-2374.9449173379835
2979,172749.717303999,17269.98573781112
2980,175493.2190708075,31555.07550408921
2981,130134.84892914466,23914.11252588335
2982,128167.89685641002,16783.592295488692
2983,128732.74580942263,12081.538032677672
2984,132034.55551323717,11504.374293059409
2985,136391.07991253294,12993.667417361758
2986,159332.78341001744,-99005.62031318407
2987,150168.97044061605,-116176.2017146734
2988,141613.1433344277,-131620.18200694319
2989,134958.52521145577,-143846.3895561532
2990,130809.85383427271,-152263.54530629196
2991,128615.18800435255,-157570.2195100778
2992,128021.25559808683,-160243.11122016513
2993,128739.61016488828,-160673.27712173865
2994,129820.47987937025,-159811.95020735008
2995,131622.75813604816,-157211.85782816343
2996,132346.24302790937,-154619.67694924917
2997,132795.17103539247,-151308.09341534585
2998,133289.7098514461,-146738.7012098324
2999,134533.59107077186,-140043.71678658394
3000,136479.6736921183,-131175.58939557054
3001,139207.87162919395,-120101.56373595636
3002,142480.27431350088,-107202.15914887286
3003,146523.64245544924,-92695.78910295726
3004,149690.66219344622,-78811.13832123543
