,sigma1_nocrev_clean,sigma2_nocrev_clean
3686,-12229.561391687726,-104242.9115092567
3687,120923.91236538571,-6899.9700791638825
3688,112908.69109285576,-23350.260062799935
3689,101575.37190192047,-41434.5391269685
3690,86812.62956339424,-60138.75515003544
3691,72380.95314989319,-76562.73565018007
3692,59115.65251805855,-89942.85828516414
3693,44899.06664725422,-102317.0441935239
3694,34385.40162799626,-110945.92594653837
3695,25687.14497358873,-117304.45533281428
3696,19377.599717435456,-121442.9785878096
3697,10916.088612499305,-126135.81501431833
3698,2125.8534052980904,-130158.8861181945
3699,-4938.048257604547,-132404.21541600832
3700,-17017.08749892898,-136109.9508518529
3701,-28490.38120569024,-138470.90579730575
3702,-38784.277710007525,-138943.31040823794
3703,-45484.87840138342,-136785.8422832797
3704,-47782.76925621304,-131750.14442532143
3705,-42482.88142250169,-123242.31958294497
3706,-21276.253449225667,-108268.6078913971
3707,171512.26200636974,98670.86478063118
3708,163587.6935019666,101639.56880669303
3709,153533.3508031616,103674.33909642162
3710,142101.33081605987,103780.40982085597
3711,131054.71186477649,100531.35678371954
3712,124014.60519388638,89152.85611024362
3713,120148.79564525078,72905.62799408565
3714,119049.70897748665,65400.946810973335
3715,121801.36623368326,66973.38733214747
3716,121011.34351208076,-26664.471182654837
3717,112740.38576413503,-22539.23659142312
3718,104269.75074028669,-16678.7267076683
3719,95976.53930572224,-8489.22334740001
3720,14946.818534985967,-55694.20323960821
3721,-30779.921905838193,-70201.151577218
3722,-34171.49511695244,-84695.57556236035
3723,-24391.015352596725,-99968.9457639936
3724,-16169.468181552606,-110930.3343226753
3725,112526.40592060998,-36402.70994327846
3726,88338.01465273058,-63971.327651599415
3727,66844.40812449592,-84268.5578804507
3728,49167.464567381416,-98265.11371597793
3729,35264.051747777616,-107169.35294029131
3730,26133.111897052906,-110912.87787687292
3731,19374.19207640079,-111758.29504773478
3732,13727.206572103387,-111189.59555589259
3733,11855.555352033465,-106842.18908054632
3734,10268.447635313802,-102938.91924999193
3735,121998.04967724459,3108.4719134748448
3736,113106.7110335564,-15759.68342811001
3737,101030.17330785567,-36086.243788859974
3738,85777.55368622564,-56607.41073840422
3739,72490.66318512423,-72987.18491715708
3740,60731.65699599652,-86191.12058757633
3741,47941.22327570659,-98606.70585721079
3742,39436.33609546955,-106730.97892625218
3743,31826.370106721668,-113296.69970527038
3744,25813.38248330169,-118008.52587391861
3745,16916.75389691771,-123683.47780553644
3746,7543.072948916852,-128603.9410023998
3747,-530.4184521843272,-131783.01165568785
3748,-13102.52702667498,-136012.59275790848
3749,-24636.011678849798,-138544.19977019873
3750,-33380.854897019235,-138507.03167734697
3751,-37419.77478816644,-135535.78710795922
3752,-34252.22658119727,-128929.53757140812
3753,-19162.57306659976,-117181.22756257028
3754,15688.430363889864,-94268.48806439503
3755,174057.76204141806,84896.36239204714
3756,167514.45078738665,88182.64416854628
3757,158880.44661669404,91017.80134368803
3758,148363.6791614697,93151.64092918465
3759,136219.76822923176,93667.95308880991
3760,125839.06762384379,90016.481157022
3761,120189.0864426285,77376.94735335762
3762,117997.37936300828,62113.719968813675
3763,119804.38472180265,59077.90560812033
3764,126243.18091865726,65915.08156232511
3765,136362.0374585457,76589.96153937845
3766,148844.92418520572,86978.32548564892
3767,161832.04417667806,94764.51371381243
3768,173541.5705173852,100292.825567548
3769,111839.61507892747,-34235.483147316016
3770,98393.19546153274,-36671.5715747405
3771,83981.25829891907,-38639.09524608601
3772,69218.74001381136,-39742.6168400197
3773,19429.921933609956,-19012.904112770462
3774,18318.67590343883,-55432.776092366934
3775,14437.750071224713,-78780.56335366727
3776,11874.855158301252,-95417.73025742179
3777,12552.566219908804,-106286.56857304636
3778,94820.62012141659,-54965.75360184671
3779,73296.22161048507,-76830.44824767533
3780,54496.673445263885,-93159.7170145163
3781,40101.0346295362,-103651.38545560912
3782,31234.66622046713,-108272.94637940271
3783,25714.409196564047,-109414.80600434297
3784,21965.046953422607,-108586.51361575435
3785,122712.53403889148,14639.339594852834
3786,113554.70428409608,-6507.6468742001525
3787,101764.65991295256,-28003.2422982844
3788,86854.8494857061,-49781.9568926059
3789,74928.17136935031,-66283.50517063626
3790,64643.27265154348,-79538.38512729273
3791,54064.089061947634,-91372.76574339415
3792,46947.95525033231,-99665.77708452032
3793,40406.71710598485,-106440.80481468495
3794,34555.071584559206,-111983.74729998627
3795,25465.393141431603,-118616.34084040076
3796,15844.298362714399,-124417.15700073521
3797,-16022.632087144433,-136050.5192678924
3798,-22773.990256409816,-135773.93559659668
3799,-22743.923341992326,-131829.5306859556
3800,-13017.47134725179,-123071.20661336873
3801,10482.934342237459,-106827.10854935102
3802,49387.21998824422,-77516.5020205259
3803,175113.66784858642,71555.24842425523
3804,169170.63988269528,73549.57737238919
3805,161940.46126108372,76405.20440726064
3806,152735.6373756377,78953.33347479193
3807,141876.42381022655,81054.55673698765
3808,129964.74063055693,81414.12095118016
3809,120522.81702245753,76770.64726481643
3810,116346.14583458057,62864.304435179
3811,116257.93871810558,50569.361289334745
3812,121857.81790194471,53771.6682023425
3813,131580.5793614645,65302.10684407349
3814,143788.58317539853,78548.85048592705
3815,156964.46314033945,90779.94215509048
3816,169701.8285300064,100125.85593811149
3817,180717.33647539874,106800.93644862431
3818,79365.2723558037,-53518.028002653795
3819,56023.251406668,-64173.90323201107
3820,32058.065592468676,-73452.78580848263
3821,13325.140230543242,-79121.64263484844
3822,59250.73128297844,-20201.44807461609
3823,44865.882817744394,-55503.62967348883
3824,33613.14775967069,-79523.43582423704
3825,26878.549355090887,-96186.14000401984
3826,19420.335516250707,-111163.31536278022
3827,14033.398438706747,-122577.1542058183
3828,11981.54275546583,-129680.68282954206
3829,14945.17251712129,-131607.16974416323
3830,22970.947254669227,-128442.4052802525
3831,44150.121236060106,-100733.09561604579
3832,35367.54406293096,-106324.45061061902
3833,127303.45431015907,47944.94426253812
3834,123229.54638815642,28698.362012606987
3835,115272.76779380784,7144.169009024692
3836,104398.44260625767,-15847.9344956227
3837,90980.70588152758,-38112.71403272924
3838,80364.79538223596,-55392.835381285106
3839,71891.37748396871,-68687.1651966121
3840,62620.74070217503,-81109.45786465539
3841,57295.50350100144,-89196.14980066851
3842,51314.72955685695,-96765.74636189359
3843,46121.46907028862,-102759.48395357848
3844,-2334.4536776341774,-130372.37236265698
3845,-6829.8901646660015,-129950.63436152472
3846,-2377.6433120837974,-124730.48366631655
3847,12821.053239002722,-113186.8184149436
3848,40074.12576527767,-92916.74143432501
3849,74924.58040845608,-63175.020071628634
3850,173957.156680058,57825.5145609138
3851,169642.23574772498,60650.56098490968
3852,162885.45474686503,61914.93932330685
3853,154974.26921918654,64185.62884326084
3854,145368.15519278412,66352.88669040613
3855,134264.01981828516,68284.47880556172
3856,123177.37328080906,67886.6986626976
3857,115664.54911120117,61764.38786180815
3858,113343.6713958962,48315.868956419385
3859,116142.42285561987,41645.83373641074
3860,125503.09553228333,50718.24468488825
3861,137906.43347404565,65811.39583799793
3862,151388.43725697047,80823.7196072567
3863,164740.35076251568,94163.45943922078
3864,176808.28804341774,104449.5124533287
3865,200962.88262336398,122408.99952959374
3866,82102.14043576815,-57207.35002794091
3867,51987.78054368585,-75024.05920879675
3868,18882.551082481055,-91187.0333858828
3869,-8093.656677380815,-100091.2776577291
3870,-20519.245406253038,-102011.36850827097
3871,78321.97002851372,-689.2817729576855
3872,65718.64378086681,-35697.454421520924
3873,50177.07687017647,-65470.9742080807
3874,38620.964281468994,-86336.75822319093
3875,26194.249364681134,-105379.01865047897
3876,16267.82123385385,-120130.66071157705
3877,10503.857924168493,-129960.92726078516
3878,9945.495765668456,-134593.4309389611
3879,14712.644868321426,-134264.53080816212
3880,80492.62629068845,-67588.49884180202
3881,61265.841652484036,-86476.68301239965
3882,46606.53579229974,-99258.72460668214
3883,38015.66320480595,-105576.26740200509
3884,33031.24882588134,-108120.2132421963
3885,125652.47248993725,63950.727769759964
3886,123623.91780948767,46366.13775664475
3887,117846.05428873081,24843.10765753672
3888,109721.23755828248,2508.800532187226
3889,98016.07479457546,-21459.14454386106
3890,89207.73428188672,-39459.643177100974
3891,82667.84825121152,-52958.2060349302
3892,74741.55950613497,-66241.62414113531
3893,70162.8064688121,-75345.50535196999
3894,64785.26091813143,-83789.33816124343
3895,15856.76473389419,-120968.56998223662
3896,14235.315127942202,-119978.41941369542
3897,22075.92809148063,-113301.8284243758
3898,39701.2216553356,-99752.96700638288
3899,65440.38510972407,-78681.74703331047
3900,93937.6051761061,-52171.585117187904
3901,118537.06067438234,-26579.698086257347
3902,168075.51100012448,47887.3317891529
3903,162969.29305862295,49930.91385044399
3904,155362.69984724696,50365.11576596708
3905,146871.2337376842,52075.75117182055
3906,137174.9615294278,53692.529473393966
3907,126318.49598582918,55323.45718945159
3908,116472.99768748936,53802.87465948502
3909,111464.37165112066,46435.336834510694
3910,111792.1166942264,36496.78677401866
3911,118235.11391245277,36428.17465779709
3912,130750.3093312218,50217.55358817793
3913,144795.86092475313,67250.8550679115
3914,158778.33609841933,82962.45180100338
3915,171892.55785850482,96763.03000744636
3916,183428.86574210593,107946.90901676581
3917,173746.02950183256,19941.0068513945
3918,91474.16397105399,-51449.27283277709
3919,55935.013063764534,-76485.06618127871
3920,15736.622692401768,-98754.34297581266
3921,-19359.508155831056,-112114.937354836
3922,-39953.21440181213,-116084.29449483489
3923,-43262.373984354366,-114939.67418922146
3924,89214.42588968511,9734.268559333948
3925,79735.53659850979,-20634.896122555794
3926,63974.44211702241,-51736.85656747573
3927,49242.10309481673,-76429.10824496843
3928,33396.808040047355,-98764.52215042763
3929,20756.845508360835,-115738.38613180199
3930,11968.99568717285,-128112.45850542527
3931,9269.278079014839,-134629.3418455487
3932,11713.197552152036,-136330.46490754958
3933,81357.7120785679,-65940.26271066895
3934,62406.58837422001,-85267.07963166715
3935,47787.59524948749,-98722.13162891282
3936,38577.632567261666,-106224.34989724882
3937,122305.64195772796,79174.12888827804
3938,122664.62293059382,64477.381910222895
3939,120131.55267457235,45371.65538604649
3940,115332.20693800028,23642.69965859122
3941,100232.82549236454,-19212.079543479224
3942,94695.1684186139,-34622.88768871204
3943,87874.93532696672,-49103.049751890736
3944,79390.95631493813,-68395.95704412721
3945,42790.220145982705,-104964.35750501977
3946,37293.704716072796,-107844.22507583551
3947,38195.98437488841,-106150.78753744566
3948,47542.509969147104,-98636.96120426821
3949,64253.16831041661,-85065.3624203389
3950,86065.6771730471,-65815.77947476844
3951,108922.59760358318,-43344.84838443081
3952,128181.01207248912,-22818.187687839192
3953,165532.9885808417,36598.50919439479
3954,161173.58696633906,37762.96689314748
3955,155254.0893081925,38950.19943672398
3956,146929.46952630626,38638.20356354471
3957,138068.31003488347,39776.14066932251
3958,128536.01197050094,41035.5073478603
3959,118705.0565731379,41635.04470500901
3960,110948.16831671156,38946.89252653663
3961,108967.41581045219,33127.28526938462
3962,112939.05964888414,29398.183895220318
3963,122793.88162876276,35315.8627873303
3964,137233.0827635648,51479.9302398625
3965,152003.65077658248,68898.18641618169
3966,165933.28393330576,84575.64660510253
3967,178525.23151987503,98382.87727967746
3968,188985.5598098575,66796.92877657295
3969,172157.61300603408,33855.20789360776
3970,145227.10446704045,-11631.82794938855
3971,108361.262265193,-34062.99460244381
3972,68485.8232670992,-68384.06678738284
3973,22486.33296243842,-98239.64650114342
3974,-20254.951354987534,-117165.50827914965
3975,-48003.13173048517,-124392.40059878492
3976,-58456.938707668094,-124977.09437305585
3977,-56241.155064726656,-122455.66586510144
3978,91020.03144742915,-7240.093760769472
3979,76673.12539008446,-37975.357516203214
3980,61184.0685121896,-64321.7526738095
3981,43720.78177822215,-88905.36397413904
3982,28440.092698981578,-108911.20950486194
3983,18421.73813422233,-122523.93773054675
3984,14008.331037726603,-130875.80110082787
3985,14751.56706440619,-134222.18988756195
3986,61983.501911224885,-85405.52177122355
3987,47205.40853600699,-99538.49851872935
3988,38265.768921371164,-107351.3234445219
3989,32747.894728232386,-111540.08480484149
3990,117802.75295551206,92050.25768882749
3991,120162.47248166305,80603.18226454913
3992,120729.71240406507,65142.54086119767
3993,119844.83445566634,46415.15811976753
3994,110932.50501355738,2995.5028724952717
3995,70991.49886560533,-82855.68072798263
3996,64163.58668208166,-88494.83571447126
3997,60807.90729265509,-90946.34472782136
3998,62845.37105028196,-89204.47406061088
3999,71529.68155593373,-82275.65880336758
4000,85502.23106834717,-70390.3013597398
4001,119861.30498240847,-37232.78466493156
4002,158792.82333299005,27322.249150881733
4003,153581.63662780463,27726.07725773406
4004,147102.07320276124,28190.12315205943
4005,138039.49083569087,26959.888118858988
4006,129200.79909452022,27688.850484251132
4007,120250.83927295692,28448.44003873351
4008,112046.67574698786,28471.62589906586
4009,107399.76456735613,26018.004855217834
4010,109267.07652155691,24489.632994141924
4011,116848.96409384943,27009.884574945216
4012,129293.1974564418,37048.98649366286
4013,144432.25146580738,53833.19404973202
4014,159135.78874234142,70679.57118215004
4015,172618.89948374385,85753.28485344345
4016,149585.36282260023,12268.34143780019
4017,102558.56598496895,-54598.7709005309
4018,-16086.632149858313,-167936.32897214388
4019,16543.821075734537,-144887.91302823328
4020,128848.40687611334,-7125.740482623529
4021,90300.0138231621,-47490.66865387178
4022,39969.085670180444,-88213.63474105604
4023,-8736.91716961642,-115228.13978948884
4024,-44434.493545679594,-127849.89254660126
4025,-62099.357777713405,-131548.18697431334
4026,-66355.47619244739,-130710.44977228515
4027,-61368.39095204277,-126634.11573713657
4028,-48319.66651797747,-118685.16161423318
4029,57731.14944834784,-75262.01074452874
4030,42025.45858076011,-96629.65525421005
4031,30354.844151924823,-112661.47515164502
4032,24895.188959956322,-122335.53248146534
4033,24126.598451607562,-127334.97007955064
4034,60071.98504631437,-86836.29262854342
4035,45494.1041756762,-101126.50598733938
4036,36135.98603007538,-109657.53469670773
4037,30293.665978873018,-114491.03725170881
4038,26708.488969331716,-116730.61494751589
4039,113279.31988416667,101478.77691307841
4040,117189.76491372843,93265.0542340753
4041,120036.99813378794,81225.84230436571
4042,122268.27440035265,65528.50289520862
4043,91510.30156169758,-63312.421018620415
4044,86689.3649306917,-68512.23530934616
4045,84547.62080549376,-71056.89447590406
