Fracture,Stress
124,132.530645
125,130.0474326
137,127.172661
158,124.2833223
110,121.8262286
54,119.9831805
138,118.7970796
140,118.4040071
148,118.7921693
134,120.1201231
71,123.0461873
89,130.7264374
177,155.1047931
9,3.282824774
11,12.00542393
1,15.13799292
175,16.64854487
166,17.06525857
15,16.91702039
173,16.06836186
144,14.56054812
17,12.31745079
15,9.310621983
1,5.549311634
152,1.384745908
22,177.2734384
29,173.3557068
5,170.0022387
12,167.2474008
8,164.9279407
178,162.9442064
167,161.0516658
168,158.916057
162,156.0946397
166,152.4506781
162,147.9874045
160,142.8981431
160,137.7489852
159,133.2891469
167,129.9114802
168,127.6035481
161,126.1687271
143,138.4924781
54,137.2482961
134,136.7287745
134,136.5868409
133,136.4869766
122,136.3840433
128,136.1061225
123,135.4502607
119,134.1301946
164,132.011786
125,129.135362
122,125.7704236
20,122.4429244
37,119.6669115
94,117.6320105
57,116.4078035
169,116.1100431
172,116.7848735
91,118.6584547
163,122.8649038
180,133.6155969
86,159.0368705
177,179.994164
1,7.612621276
171,10.82989496
176,12.6599742
169,13.42037481
171,13.72103073
136,13.27709518
166,12.27346924
146,10.67801936
143,8.381469677
155,5.339491674
154,1.753800639
155,178.0481985
14,174.2975984
27,170.893876
3,167.9918194
3,165.472334
176,163.293527
172,161.2302888
169,158.9186288
170,155.9532575
166,152.1637014
170,147.5712164
167,142.3936436
169,137.185827
166,132.6036484
159,129.0443013
162,126.5102536
158,124.8219154
132,135.9321442
129,135.9464844
119,135.9884146
117,136.0008937
121,135.7812794
128,135.0820767
148,133.552876
162,130.9950593
142,127.4766549
22,123.4113486
18,119.5521398
61,116.4293355
177,114.2852208
41,113.0713051
55,112.8924189
106,113.8256021
177,116.2410888
5,121.5858588
85,134.0560145
8,157.5777032
176,174.9549463
8,2.365900735
11,5.690481448
10,7.790352405
24,9.0152603
28,9.701950651
131,9.808314264
137,9.360208724
142,8.402918581
147,6.835761875
160,4.5343133
158,1.6735016
159,178.5068237
7,175.1049342
159,171.8348396
4,168.8678044
158,166.2032814
177,163.8335081
173,161.566736
168,159.0577114
171,155.8844308
172,151.931325
173,147.2399351
170,141.9755615
161,136.6816283
167,132.0011203
152,128.2814884
157,125.5313133
148,123.5926379
178,1.050308561
174,173.8704749
174,165.242886
176,156.5241181
163,149.6287489
130,134.9837859
106,135.1811648
123,135.3961244
121,135.533985
124,135.3665784
122,134.5643567
137,132.6428999
130,129.3427007
139,124.8099021
19,119.8370567
30,115.4520209
72,112.3161501
36,110.3154787
96,109.2851972
96,109.3936652
1,110.7265062
3,113.7845795
6,120.1801167
177,133.8836166
176,154.5444152
179,169.2086209
106,176.203441
10,179.9935648
12,2.308941594
159,3.925107393
146,5.084760813
160,5.725290167
144,5.853735901
143,5.537079438
146,4.6599626
43,3.141064309
163,1.013003058
161,178.4969821
160,175.6100687
7,172.6173602
6,169.7294611
156,166.9859453
180,164.4513727
168,161.9785464
168,159.2371166
170,155.8397524
180,151.701058
174,146.8697307
158,141.5166838
162,136.1499291
166,131.4234103
158,127.5597522
131,124.6033841
161,122.4074384
179,1.569275689
174,173.6342607
179,163.4834792
171,153.3039353
147,145.8062288
85,136.2477542
22,134.9473955
8,134.0740171
118,133.164608
115,133.475836
107,133.8797041
107,134.3102901
111,134.757643
111,135.0998083
105,134.9968951
137,133.9984407
138,131.3964513
64,126.7890558
123,120.7395145
52,114.7869025
51,110.2011874
42,107.3900555
112,105.9581482
95,105.5835345
96,106.1516679
91,108.0949058
84,112.0630421
85,119.9186178
86,134.6563646
103,152.4901933
179,164.4212536
102,170.7109125
113,174.3177627
123,176.8732261
130,178.7516167
142,0.364721165
150,1.45652545
156,2.045867558
152,2.308993935
151,2.127406835
152,1.270730188
163,179.8600361
162,178.0327507
158,175.7413653
154,173.1692912
152,170.4799022
171,167.7662685
175,165.1366927
176,162.4758841
168,159.5064523
148,155.8911228
174,151.5689083
174,146.5932051
173,141.151095
162,135.7591686
150,130.9365795
168,126.929883
156,121.2882145
6,3.140660774
173,174.4313713
157,161.5966995
159,148.8327106
153,140.68386
103,136.2602252
77,133.8090891
91,132.4249307
98,131.4622874
102,131.0013565
116,130.9690723
115,131.3056013
112,131.8145866
108,132.5050199
108,133.2411282
111,134.0222638
112,134.6696975
101,134.7176925
113,133.4478782
127,129.4850572
47,122.2484088
22,113.8624986
10,107.4760265
30,103.8294116
40,102.1814755
41,101.765762
83,102.1955527
94,103.619417
90,106.327262
76,111.4770563
87,121.0471222
91,136.4716249
99,151.4631396
108,161.0296215
108,166.4138327
126,169.8202904
124,172.1865622
136,174.1237323
153,175.8984673
149,177.2068804
150,178.2545087
154,178.9561378
159,179.2472136
158,179.0408419
164,178.2689826
160,177.0667263
157,175.3845718
161,173.2948674
167,170.9127583
160,168.3373469
153,165.7154471
172,162.9410764
150,159.7895408
167,155.991564
147,151.5044322
173,146.3652399
165,140.8206396
160,135.362505
146,130.4501056
158,126.2784036
143,122.8757418
173,5.996653451
146,159.6935173
156,142.8629872
119,134.4276484
97,130.6732115
94,128.9246074
96,128.0686767
100,127.6502098
101,127.5124927
116,128.4670331
110,129.8341117
109,130.8531761
105,132.0231389
104,134.7086607
101,135.3702145
94,133.7936722
126,126.1260797
39,111.6300549
37,101.2877629
29,97.37124658
42,96.39479048
27,96.74484253
116,97.81779306
77,99.36778176
91,101.7444542
90,105.6967798
88,112.6044077
88,124.5384722
93,140.0859052
100,152.297891
115,159.6029265
119,163.8928041
122,166.6747434
124,168.8140976
137,170.5771375
145,172.2705483
146,173.6479307
150,174.9231484
152,175.8043137
160,176.4408156
163,176.6677961
160,176.4010469
158,175.7515915
162,174.6197326
161,173.0406976
159,171.0406924
157,168.7304636
155,166.2309687
154,163.4558603
150,160.2227288
154,156.3104403
150,151.6866485
164,146.3872198
149,140.6891597
161,135.0987138
146,130.0190205
145,125.6277077
161,121.9449946
33,1.030863664
96,128.3853081
92,125.5070315
99,124.4503452
99,124.1105855
100,124.0794793
106,124.2461546
116,125.8720023
113,126.6816522
110,127.7059214
20,129.1542603
106,137.1518436
104,142.0401671
87,147.9836378
38,62.01795433
37,72.65047119
34,78.35311758
50,83.41029936
23,87.32469257
14,90.68009273
108,93.81214064
106,96.9878518
87,100.7339273
82,106.6052979
94,116.2688058
99,130.8072154
99,145.0053956
110,154.1823278
128,159.5032856
133,162.736555
138,164.9299262
145,166.6775476
143,168.1495009
146,169.630106
149,170.9590277
153,172.0783517
168,173.1359351
165,173.8606075
161,174.3426714
163,174.4210602
165,174.1838369
161,173.5425901
161,172.4180013
158,170.825983
160,168.8569233
161,166.6001812
158,163.9531017
154,160.7531685
151,156.7906465
154,152.1242243
157,146.6291338
164,140.7157066
158,134.8814045
156,129.5322412
141,124.845529
132,120.8263541
22,11.2818883
31,5.605269238
51,131.9311269
95,123.9692814
100,121.6196454
102,120.9687577
104,120.9486333
104,121.2177573
107,121.4915831
12,124.4663686
19,125.6864339
21,127.6254542
102,137.7149942
105,158.2873587
95,13.36240451
35,28.07241904
33,36.99733371
32,45.6731653
26,55.67505661
32,66.09793056
20,75.16965509
110,82.50243707
92,88.69015347
87,94.25672743
85,100.6189281
88,110.063868
87,124.5998216
93,140.3424372
114,151.0025378
144,157.015906
110,160.5149008
161,162.7279372
152,164.3011996
155,165.5961214
154,166.7352192
155,167.871788
153,169.0299786
152,170.0138167
158,170.9780376
159,171.7085412
164,172.2845247
165,172.55063
158,172.5810188
162,172.2861055
163,171.5217096
161,170.3301442
157,168.7224299
152,166.7838693
162,164.3561575
166,161.3033986
153,157.4683509
164,152.7367669
141,147.0578517
162,140.8158096
70,134.624672
149,128.8795176
143,123.7960254
17,11.64594086
15,7.855863325
82,172.4045531
83,133.0391583
102,122.339904
106,119.6242962
110,118.9146555
106,118.8480748
108,119.0912282
17,122.4961911
14,124.1246542
5,127.0517116
88,18.56605198
63,25.21987212
54,29.23848081
26,32.99738715
21,37.26097545
24,42.75901746
29,50.24140987
23,58.99386431
88,69.03115482
95,79.47370393
78,90.04701386
92,103.1226427
84,122.3910387
101,140.9103858
98,151.4756773
112,157.1297647
101,160.3464062
163,162.283735
156,163.5696222
161,164.5460277
157,165.3983476
156,166.1726714
160,166.9993101
157,167.8765912
161,168.6546496
164,169.4036065
165,170.0760059
165,170.6236457
164,170.9477397
157,171.1098469
161,171.0013806
166,170.5452297
166,169.6851726
165,168.4346654
164,166.8510271
164,164.7433604
161,161.960968
152,158.3540745
161,153.7061075
149,147.8500013
174,141.198953
28,10.01319017
48,7.074652035
94,177.6946282
104,144.9674144
112,125.2459992
113,118.5608071
110,118.1140874
19,121.2789873
24,123.4301458
5,23.27389002
48,25.77460719
21,27.86503684
24,29.98024438
20,32.24271564
22,35.02768899
23,38.5542338
24,43.0408978
90,67.32021778
85,139.9499436
87,152.8174012
94,157.4137714
172,160.1881888
163,162.0960936
125,163.3488768
170,164.1241924
163,164.6823939
160,165.1729632
157,165.6289512
162,166.0964988
164,166.6175957
161,167.2017798
164,167.7986301
166,168.3565176
167,168.9176356
164,169.3351849
164,169.6372653
162,169.8402697
164,169.8366701
160,169.5629642
164,168.9437638
160,167.9933361
164,166.7422925
158,164.9625546
163,162.5196174
165,159.208253
163,154.7219285
163,148.7243204
157,141.5544621
27,7.204919745
13,4.483379547
11,119.9181935
11,121.5043087
23,125.2421823
6,22.94488176
21,24.42725691
21,25.71628581
22,26.94237504
19,28.10668407
20,29.29604013
16,30.4792893
10,26.28715522
171,165.7276871
166,165.7925542
156,165.789832
150,165.8291449
166,165.9248969
161,166.0882428
168,166.2802354
169,166.5604125
166,166.9252827
168,167.3216629
167,167.6988394
166,168.0733311
164,168.4123172
163,168.6508754
163,168.8360825
167,168.8653605
165,168.6899879
165,168.2621581
162,167.5359862
162,166.546942
165,165.0825449
166,162.9690561
11,4.223547345
16,1.689568195
26,121.1387992
29,123.7972638
2,19.288662
10,21.28672246
14,22.38340895
19,23.25428399
19,23.92743998
17,24.37326693
15,24.59890507
174,168.1141981
174,167.53872
166,167.0561676
169,166.7364946
169,166.5689066
168,166.5031316
169,166.4971059
170,166.6046646
168,166.8001682
169,167.0412893
166,167.2770916
164,167.5243189
163,167.7639157
163,167.9324269
162,168.0794498
162,168.105658
161,167.9775197
6,1.628224866
88,179.3786606
116,175.6277547
108,168.7460862
7,122.4207658
26,124.2483631
34,129.6492387
26,149.1542713
180,17.22684832
8,18.98014252
16,19.89831732
15,20.51132601
17,20.82939332
16,20.78921446
13,20.45276774
169,167.4484442
162,167.0999144
171,166.8903598
170,166.7565033
170,166.7332496
169,166.8085051
167,166.9397849
165,167.0772568
42,179.5036946
117,169.644333
134,161.8266896
118,151.2521405
3,140.687152
105,133.0403492
129,128.5696612
121,126.2345121
13,126.1384963
39,129.5059932
23,139.4713466
5,14.86752283
9,16.49634722
13,17.30746208
13,17.73081407
13,17.8025027
11,17.47695947
10,16.83311976
16,15.72774951
105,176.2538167
115,173.750702
173,168.5240411
170,167.4118101
171,167.1250202
69,155.9378291
95,130.2226692
8,129.2414096
168,130.643907
140,136.0587002
7,12.57228725
6,14.05649586
11,14.79333688
9,15.02721829
7,14.92820737
7,14.43758831
8,13.6440526
92,176.219707
180,173.9495783
165,176.1835849
96,174.6606647
84,136.191327
132,143.9992394
106,175.1904834
6,10.3589984
5,11.65516531
5,12.23469301
4,12.37600653
4,12.14588083
4,11.56128658
8,10.72734715
169,174.9790362
169,173.5907916
168,171.708712
170,169.0359251
116,165.554381
98,176.8583926
2,2.961658589
7,8.182489827
3,9.245239835
10,9.68724608
10,9.713947696
2,9.395101619
1,8.784737028
6,7.995588063
167,174.1017362
171,172.7983864
170,171.0558575
170,168.6300956
167,165.2895631
32,147.447266
27,157.4910275
42,169.1362403
175,1.872132984
3,5.863974318
2,6.710588883
170,173.5710173
172,172.3357934
172,170.6843147
169,168.4111762
5,165.3207026
33,152.1307059
21,161.8984259
174,173.4066995
172,172.219279
169,170.6311186
166,168.4466942
49,165.4430196
175,173.6922759
171,172.5807282
168,171.0733843
166,169.0076513
92,36.79911419
2,43.45264197
145,42.0977841
178,40.81082343
138,39.56894506
38,38.40183718
125,37.27484632
138,36.17169723
137,53.45892086
158,51.31210735
153,49.04415787
168,45.04482703
142,43.5648632
140,42.27001122
117,41.0883357
49,39.98530209
2,38.91283976
5,60.06887424
170,58.97342971
155,57.62052138
154,55.96600919
175,54.04656356
149,51.89540113
136,45.63430869
41,44.16823495
111,42.86595809
106,41.68802578
148,40.60994798
111,66.94987488
73,65.69824884
74,64.54389752
20,63.6861637
89,62.95850891
82,62.07808356
75,61.04354033
65,59.87939245
141,58.55060369
173,56.91858799
175,55.07129657
175,53.0337671
43,45.35269428
41,43.97577676
42,42.6955962
149,41.49075909
9,145.4975378
122,141.8048924
132,130.9817535
120,100.2386345
116,80.19253334
103,73.58896929
115,70.58434842
109,68.50910136
109,66.8872955
111,65.62377016
131,64.61725721
67,63.53140752
65,62.34876246
51,61.17456449
67,59.83620061
121,58.29646539
142,56.58076025
43,47.04812151
48,45.44444999
41,43.89184461
32,42.38949165
89,138.8200627
77,141.6083172
60,143.3771833
32,143.9869356
24,143.3054463
7,141.1487545
164,136.7107323
105,127.0187799
121,108.8905986
113,90.99203023
111,81.1933272
71,76.08675853
122,72.86107913
71,70.33243027
180,68.41705118
90,66.97704386
156,65.5813257
79,64.20555754
48,62.97293078
89,61.73965389
10,60.36824094
55,51.50679408
50,49.56640839
176,47.56937219
131,45.47934168
15,43.44749928
130,117.2312454
119,118.6574847
132,121.9774919
158,131.8463829
65,136.204778
66,139.2138202
56,141.006373
34,141.3186806
31,140.1592674
13,137.5779948
169,132.9247448
142,125.0704491
115,113.3250485
117,100.2592022
117,89.75201068
117,82.87752344
93,78.25682218
91,74.64585436
176,71.82622445
78,69.8485774
73,68.03470776
69,66.43229338
69,65.20347139
157,64.08379204
155,62.96763291
178,59.25615452
66,57.44109955
59,55.28609152
172,52.93223959
180,50.18968466
41,47.24991232
27,44.32593512
172,35.46920496
140,142.9444332
126,136.241084
120,129.2861136
120,123.3705951
123,119.3538406
109,117.4931739
124,117.7857696
122,120.1348937
108,124.5052259
27,129.8469849
62,134.4086569
52,137.5195796
50,139.1613242
42,139.1449442
30,137.6108863
179,134.7359881
176,130.2812836
106,123.9495679
141,115.806476
121,106.5527314
113,97.57587521
109,90.13904706
114,84.46494241
113,79.66530118
91,76.02449541
84,73.23307889
78,70.87586429
76,68.99849345
70,67.73524853
68,66.77561806
170,65.92297523
161,62.02549408
67,59.85015301
1,56.9002574
16,53.14744998
39,48.82249391
180,33.6935911
166,158.0503079
165,156.7868502
161,154.9140385
159,152.1979887
161,148.4283504
179,143.4935877
127,137.6159026
127,131.3256798
119,125.546315
120,121.058737
121,118.3229048
125,117.5049439
148,118.8476167
127,122.4980642
106,127.8629893
61,132.8415432
51,136.0357212
37,137.4658413
11,137.1169869
38,135.2634543
178,132.2731471
168,128.2527024
106,123.3252541
114,117.5377843
124,111.0951127
112,104.0042446
115,97.25175917
111,91.23003668
96,85.8758514
93,81.28439625
89,77.79993617
86,74.81428631
79,72.73026083
75,71.50155223
74,70.78176659
67,70.35119808
67,70.16854071
150,69.89683786
157,68.73854019
88,66.50157919
49,63.06374033
58,57.73784369
160,32.82378536
157,31.32976977
68,83.11010421
66,87.07091163
180,153.5532282
164,158.2239756
162,156.8802014
164,155.0136322
161,152.412821
161,148.9433247
164,144.5512831
145,139.3546544
118,133.6330049
119,128.1499236
113,123.3757219
123,119.9617871
127,118.1601749
126,118.4646749
73,121.505701
66,126.8863728
167,132.2800681
50,135.5717119
41,136.7857076
32,136.0053712
177,133.8910688
179,130.949206
165,127.4143683
156,123.4853258
157,119.2431513
149,114.4818521
104,109.0366609
115,103.3410323
112,97.87455491
107,92.30502945
99,87.1676719
96,82.88741086
87,79.54678153
83,77.0425223
78,75.89956219
75,75.401335
72,75.3407775
69,75.67618759
157,76.79321192
49,76.27380132
37,74.44613222
50,70.89821733
9,28.74219568
21,27.81902316
21,27.88607845
77,78.13354788
72,78.73461883
74,79.1311288
74,79.45875426
63,79.79614896
70,80.15786491
148,81.33906919
164,158.8626508
157,157.4644309
161,155.6288568
173,153.1596801
166,150.0137921
180,146.0618183
109,141.3706638
111,136.1464839
110,130.9243206
119,125.975952
118,122.0336467
122,119.352464
121,118.6776175
114,121.0351439
56,132.9357231
51,136.4374574
40,137.2858785
48,136.0117927
37,133.5713646
12,130.6299381
164,127.5235051
160,124.269057
143,120.9228724
130,117.2916064
118,113.0522891
115,108.3559013
114,103.4975879
119,98.5760656
106,93.35754976
100,88.63782223
94,84.74628701
83,82.08157549
82,80.7533872
76,80.50075236
170,80.76481212
73,81.43814099
72,84.11809036
50,83.22767714
156,24.05199139
28,24.01174128
17,24.70119166
76,86.63795772
71,81.48342466
75,79.23840544
76,78.83696976
83,78.8777764
83,78.97318555
82,79.04229895
83,79.06088903
79,79.01621606
77,78.93444414
7,78.77366337
169,78.74729363
138,80.47203239
171,160.7514026
156,159.932377
166,158.5487165
160,156.8264904
178,154.5696771
172,151.7877375
3,148.2890333
110,144.0661896
104,139.3320991
101,134.2777415
122,129.2803933
128,124.8555692
104,121.3312039
109,119.6748739
93,121.4220444
90,127.988493
90,135.63734
64,139.2568915
36,139.3824812
53,137.4310479
8,134.4820574
7,131.4527101
170,128.5281854
149,125.7164508
152,122.9239538
154,119.9691195
117,116.5586001
119,112.6756405
120,108.5905582
129,103.9840609
132,99.02735077
120,94.28859654
100,90.17798536
87,87.40518328
81,86.16345053
78,85.97463263
48,86.4315914
160,87.51547663
48,90.66339281
92,91.70984983
93,92.12530513
78,91.70356647
125,88.50083987
146,56.75047099
35,19.43505739
37,19.73339964
26,20.62610558
24,21.9229715
78,100.3128548
74,101.2763214
85,101.3609511
70,99.74088218
82,96.4645424
81,91.96813291
74,87.30041142
75,84.01782438
78,82.28164374
83,81.28993363
85,80.65759162
90,80.20174199
89,79.83994373
138,79.51000528
65,79.22045914
151,78.82789315
159,78.48563716
176,78.91415938
143,160.8544301
157,160.7876982
158,159.6230754
168,158.0938719
180,156.1531105
178,153.7642357
180,150.6655445
3,146.8536671
177,142.4108087
